#
# Vostok, Antarctica
# 50	Vostok, Antarctica	Ice Core dD	±30% uncertainty	-78.5	108	3500	40	Annual*	Petit et al., 1999 (47)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
24700	-434.1	10415	-55.43	10415	208.3
24800	-436.0	10465	-55.76	10465	209.3
24900	-436.0	10515	-55.77	10515	210.3
25000	-436.0	10564	-55.79	10564	211.3
25100	-436.6	10614	-55.90	10614	212.3
25200	-436.9	10665	-55.96	10665	213.3
25300	-435.2	10715	-55.70	10715	214.3
25400	-432.5	10764	-55.26	10764	215.3
25500	-433.5	10812	-55.44	10812	216.2
25600	-434.5	10861	-55.62	10861	217.2
25700	-431.6	10910	-55.15	10910	218.2
25800	-431.3	10957	-55.12	10957	219.1
25900	-431.9	11005	-55.23	11005	220.1
26000	-430.3	11053	-54.98	11053	221.1
26100	-429.8	11100	-54.91	11100	222.0
26200	-425.8	11146	-54.26	11146	222.9
26300	-425.3	11191	-54.19	11191	223.8
26400	-431.2	11237	-55.18	11237	224.7
26500	-433.0	11286	-55.48	11286	225.7
26600	-431.7	11334	-55.27	11334	226.7
26700	-434.5	11383	-55.73	11383	227.7
26800	-437.4	11434	-56.22	11434	228.7
26900	-437.8	11485	-56.29	11485	229.7
27000	-439.5	11537	-56.57	11537	230.7
27100	-439.6	11590	-56.59	11590	231.8
27200	-439.7	11642	-56.61	11642	232.8
27300	-441.0	11695	-56.83	11695	233.9
27400	-443.2	11749	-57.20	11749	235.0
27500	-444.2	11805	-57.37	11805	236.1
27600	-447.1	11861	-57.85	11861	237.2
27700	-445.3	11918	-57.55	11918	238.4
27800	-443.1	11973	-57.19	11973	239.5
27900	-447.0	12029	-57.84	12029	240.6
28000	-448.5	12087	-58.09	12087	241.7
28100	-446.5	12144	-57.77	12144	242.9
28200	-447.3	12202	-57.90	12202	244.0
28300	-453.2	12261	-58.88	12261	245.2
28400	-455.0	12323	-59.18	12323	246.5
28500	-453.6	12385	-58.96	12385	247.7
28600	-451.5	12446	-58.61	12446	248.9
28700	-452.4	12507	-58.76	12507	250.1
28800	-455.3	12569	-59.25	12569	251.4
28900	-455.3	12632	-59.25	12632	252.6
29000	-453.3	12694	-58.91	12694	253.9
29100	-451.2	12755	-58.57	12755	255.1
29200	-449.2	12815	-58.24	12815	256.3
29300	-450.2	12874	-58.40	12874	257.5
29400	-450.8	12934	-58.50	12934	258.7
29500	-451.8	12994	-58.67	12994	259.9
29600	-452.9	13055	-58.85	13055	261.1
29700	-452.3	13116	-58.75	13116	262.3
29800	-452.1	13177	-58.72	13177	263.5
29900	-450.5	13237	-58.45	13237	264.7
30000	-448.8	13296	-58.17	13296	265.9
30100	-448.8	13355	-58.17	13355	267.1
30200	-451.8	13414	-58.67	13414	268.3
30300	-455.5	13476	-59.28	13476	269.5
30400	-453.9	13539	-59.02	13539	270.8
30500	-451.2	13600	-58.57	13600	272.0
30600	-449.4	13659	-58.27	13659	273.2
30700	-447.2	13718	-57.91	13718	274.4
30800	-442.9	13774	-57.19	13774	275.5
30900	-442.0	13828	-57.04	13828	276.6
31000	-443.2	13883	-57.24	13883	277.7
31100	-442.1	13938	-57.06	13938	278.8
31200	-443.7	13992	-57.32	13992	279.8
31300	-445.2	14048	-57.57	14048	281.0
31400	-446.8	14105	-57.83	14105	282.1
31500	-448.3	14163	-58.08	14163	283.3
31600	-449.9	14221	-58.34	14221	284.4
31700	-451.4	14281	-58.60	14281	285.6
31800	-453.0	14342	-58.85	14342	286.8
31900	-454.5	14404	-59.11	14404	288.1
32000	-451.7	14466	-58.64	14466	289.3
32100	-452.8	14526	-58.82	14526	290.5
32200	-456.0	14589	-59.34	14589	291.8
32300	-453.8	14651	-58.98	14651	293.0
32400	-453.5	14713	-58.92	14713	294.3
32500	-454.8	14775	-59.14	14775	295.5
32600	-457.1	14839	-59.52	14839	296.8
32700	-458.1	14904	-59.68	14904	298.1
32800	-456.7	14968	-59.44	14968	299.4
32900	-458.0	15032	-59.66	15032	300.6
33000	-462.0	15099	-60.32	15099	302.0
33100	-462.5	15167	-60.40	15167	303.3
33200	-460.1	15234	-60.00	15234	304.7
33300	-459.0	15300	-59.81	15300	306.0
33400	-458.6	15366	-59.74	15366	307.3
33500	-461.1	15432	-60.15	15432	308.6
33600	-464.5	15501	-60.71	15501	310.0
33700	-463.8	15570	-60.60	15570	311.4
33800	-462.9	15639	-60.44	15639	312.8
33900	-463.7	15708	-60.57	15708	314.2
34000	-462.0	15777	-60.29	15777	315.5
34100	-462.4	15845	-60.35	15845	316.9
34200	-467.5	15915	-61.19	15915	318.3
34300	-466.3	15987	-60.99	15987	319.7
34400	-464.9	16057	-60.75	16057	321.1
34500	-466.9	16128	-61.08	16128	322.6
34600	-468.5	16201	-61.34	16201	324.0
34700	-470.9	16275	-61.74	16275	325.5
34800	-471.8	16350	-61.88	16350	327.0
34900	-471.8	16426	-61.88	16426	328.5
35000	-471.0	16502	-61.74	16502	330.0
35100	-471.2	16577	-61.77	16577	331.5
35200	-472.4	16653	-61.97	16653	333.1
35300	-473.6	16729	-62.16	16729	334.6
35400	-475.6	16808	-62.49	16808	336.2
35500	-480.7	16889	-63.33	16889	337.8
35600	-481.8	16974	-63.51	16974	339.5
35700	-479.0	17058	-63.04	17058	341.2
35800	-476.4	17139	-62.60	17139	342.8
35900	-476.0	17219	-62.53	17219	344.4
36000	-475.5	17298	-62.45	17298	346.0
36100	-479.4	17379	-63.09	17379	347.6
36200	-480.5	17462	-63.27	17462	349.2
36300	-477.0	17544	-62.68	17544	350.9
36400	-477.6	17625	-62.78	17625	352.5
36500	-478.0	17706	-62.84	17706	354.1
36600	-477.9	17787	-62.82	17787	355.7
36700	-477.3	17868	-62.72	17868	357.4
36800	-477.5	17949	-62.75	17949	359.0
36900	-480.2	18031	-63.19	18031	360.6
37000	-482.8	18116	-63.63	18116	362.3
37100	-480.0	18201	-63.16	18201	364.0
37200	-478.4	18283	-62.89	18283	365.7
37300	-477.5	18365	-62.74	18365	367.3
37400	-478.9	18446	-62.97	18446	368.9
37500	-482.1	18530	-63.50	18530	370.6
37600	-481.7	18615	-63.43	18615	372.3
37700	-483.5	18701	-63.73	18701	374.0
37800	-481.9	18787	-63.46	18787	375.7
37900	-476.6	18870	-62.58	18870	377.4
38000	-476.9	18950	-62.63	18950	379.0
38100	-479.8	19032	-63.11	19032	380.6
38200	-480.7	19116	-63.26	19116	382.3
38300	-479.4	19199	-63.03	19199	384.0
38400	-478.0	19282	-62.81	19282	385.6
38500	-476.4	19362	-62.54	19362	387.2
38600	-477.4	19443	-62.70	19443	388.9
38700	-480.1	19525	-63.15	19525	390.5
38800	-481.9	19610	-63.45	19610	392.2
38900	-483.5	19696	-63.71	19696	393.9
39000	-482.4	19782	-63.52	19782	395.6
39100	-482.9	19868	-63.61	19868	397.4
39200	-479.2	19953	-62.99	19953	399.1
39300	-477.0	20035	-62.62	20035	400.7
39400	-478.3	20116	-62.84	20116	402.3
39500	-476.4	20197	-62.52	20197	403.9
39600	-478.2	20278	-62.82	20278	405.6
39700	-480.0	20361	-63.11	20361	407.2
39800	-479.8	20444	-63.08	20444	408.9
39900	-479.5	20528	-63.03	20528	410.6
40000	-479.6	20611	-63.04	20611	412.2
40100	-479.1	20694	-62.96	20694	413.9
40200	-478.6	20777	-62.87	20777	415.5
40300	-479.0	20859	-62.94	20859	417.2
40400	-480.1	20943	-63.12	20943	418.9
